Point,Corner,IDS,M0.l,VDS,temperature,Pass/Fail,gmn_raw,idn,gmp_raw,idp,vgsn_raw,vgsp_raw,gdsp_raw,gdsn_raw,Ftn,Ftp
1.708e3,nom,215.4e-9,540e-9,1.4,175,,2.804e-6,215.4e-9,2.623e-6,-215.4e-9,508.8e-3,839.5e-3,20.93e-9,20.93e-9,365.9e6,373.4e6
1.709e3,nom,215.4e-9,720e-9,1.4,175,,2.749e-6,215.4e-9,2.623e-6,-215.4e-9,553.8e-3,839.5e-3,20.93e-9,20.93e-9,289.9e6,373.4e6
1.71e3,nom,215.4e-9,1e-6,1.4,175,,2.682e-6,215.4e-9,2.623e-6,-215.4e-9,570.9e-3,839.5e-3,20.93e-9,20.93e-9,210.8e6,373.4e6
1.796e3,nom,215.4e-9,180e-9,1.8,175,,2.84e-6,215.4e-9,2.628e-6,-215.4e-9,476e-3,1.242,18.29e-9,18.29e-9,392.5e6,375.1e6
1.797e3,nom,215.4e-9,360e-9,1.8,175,,2.84e-6,215.4e-9,2.628e-6,-215.4e-9,476e-3,1.242,18.29e-9,18.29e-9,392.5e6,375.1e6
1.798e3,nom,215.4e-9,540e-9,1.8,175,,2.808e-6,215.4e-9,2.628e-6,-215.4e-9,500.7e-3,1.242,18.29e-9,18.29e-9,370.3e6,375.1e6
1.799e3,nom,215.4e-9,720e-9,1.8,175,,2.739e-6,215.4e-9,2.628e-6,-215.4e-9,549.4e-3,1.242,18.29e-9,18.29e-9,291.3e6,375.1e6
1.8e3,nom,215.4e-9,1e-6,1.8,175,,2.674e-6,215.4e-9,2.628e-6,-215.4e-9,569e-3,1.242,18.29e-9,18.29e-9,211.4e6,375.1e6
1.886e3,nom,464.2e-9,180e-9,900e-3,175,,5.599e-6,464.2e-9,4.727e-6,-464.2e-9,559.7e-3,266.3e-3,54.65e-9,54.65e-9,721.9e6,636.5e6
1.887e3,nom,464.2e-9,360e-9,900e-3,175,,5.599e-6,464.2e-9,4.727e-6,-464.2e-9,559.7e-3,266.3e-3,54.65e-9,54.65e-9,721.9e6,636.5e6
1.888e3,nom,464.2e-9,540e-9,900e-3,175,,5.571e-6,464.2e-9,4.728e-6,-464.2e-9,581.9e-3,266.3e-3,54.65e-9,54.65e-9,682.8e6,636.5e6
1.889e3,nom,464.2e-9,720e-9,900e-3,175,,5.439e-6,464.2e-9,4.727e-6,-464.2e-9,622.4e-3,266.3e-3,54.65e-9,54.65e-9,534.9e6,636.5e6
1.89e3,nom,464.2e-9,1e-6,900e-3,175,,5.13e-6,464.2e-9,4.727e-6,-464.2e-9,638.9e-3,266.3e-3,54.65e-9,54.65e-9,375.8e6,636.5e6
1.976e3,nom,464.2e-9,180e-9,400e-3,175,,5.632e-6,464.2e-9,4.638e-6,-464.2e-9,577.5e-3,-241.2e-3,93.51e-9,93.51e-9,694.4e6,617.6e6
1.977e3,nom,464.2e-9,360e-9,400e-3,175,,5.632e-6,464.2e-9,4.638e-6,-464.2e-9,577.5e-3,-241.2e-3,93.51e-9,93.51e-9,694.4e6,617.6e6
1.978e3,nom,464.2e-9,540e-9,400e-3,175,,5.608e-6,464.2e-9,4.638e-6,-464.2e-9,597.2e-3,-241.2e-3,93.51e-9,93.51e-9,659.4e6,617.6e6
1.979e3,nom,464.2e-9,720e-9,400e-3,175,,5.456e-6,464.2e-9,4.638e-6,-464.2e-9,630.8e-3,-241.2e-3,93.51e-9,93.51e-9,520.2e6,617.6e6
1.98e3,nom,464.2e-9,1e-6,400e-3,175,,5.12e-6,464.2e-9,4.638e-6,-464.2e-9,643.4e-3,-241.2e-3,93.51e-9,93.51e-9,366.8e6,617.6e6
2.066e3,nom,464.2e-9,180e-9,1.4,175,,5.58e-6,464.2e-9,4.772e-6,-464.2e-9,546.2e-3,771.2e-3,41.35e-9,41.35e-9,738.2e6,645.7e6
2.067e3,nom,464.2e-9,360e-9,1.4,175,,5.58e-6,464.2e-9,4.772e-6,-464.2e-9,546.2e-3,771.2e-3,41.35e-9,41.35e-9,738.2e6,645.7e6
2.068e3,nom,464.2e-9,540e-9,1.4,175,,5.537e-6,464.2e-9,4.772e-6,-464.2e-9,570.3e-3,771.2e-3,41.35e-9,41.35e-9,696.1e6,645.7e6
2.069e3,nom,464.2e-9,720e-9,1.4,175,,5.406e-6,464.2e-9,4.772e-6,-464.2e-9,616.5e-3,771.2e-3,41.35e-9,41.35e-9,542.4e6,645.7e6
2.07e3,nom,464.2e-9,1e-6,1.4,175,,5.119e-6,464.2e-9,4.772e-6,-464.2e-9,636.2e-3,771.2e-3,41.35e-9,41.35e-9,380.3e6,645.7e6
2.156e3,nom,464.2e-9,180e-9,1.8,175,,5.58e-6,464.2e-9,4.795e-6,-464.2e-9,536.9e-3,1.174,35.58e-9,35.58e-9,747.1e6,650.6e6
2.157e3,nom,464.2e-9,360e-9,1.8,175,,5.58e-6,464.2e-9,4.795e-6,-464.2e-9,536.9e-3,1.174,35.58e-9,35.58e-9,747.1e6,650.6e6
2.158e3,nom,464.2e-9,540e-9,1.8,175,,5.524e-6,464.2e-9,4.795e-6,-464.2e-9,562.3e-3,1.174,35.58e-9,35.58e-9,702.3e6,650.6e6
2.159e3,nom,464.2e-9,720e-9,1.8,175,,5.381e-6,464.2e-9,4.795e-6,-464.2e-9,612.5e-3,1.174,35.58e-9,35.58e-9,544.5e6,650.6e6
2.16e3,nom,464.2e-9,1e-6,1.8,175,,5.109e-6,464.2e-9,4.795e-6,-464.2e-9,634.4e-3,1.174,35.58e-9,35.58e-9,381.7e6,650.6e6
2.246e3,nom,1e-6,180e-9,900e-3,175,,10.83e-6,1e-6,7.895e-6,-1e-6,626.7e-3,181.1e-3,113.3e-9,113.3e-9,1.336e9,1.005e9
2.247e3,nom,1e-6,360e-9,900e-3,175,,10.83e-6,1e-6,7.895e-6,-1e-6,626.7e-3,181.1e-3,113.3e-9,113.3e-9,1.336e9,1.005e9
2.248e3,nom,1e-6,540e-9,900e-3,175,,10.73e-6,1e-6,7.895e-6,-1e-6,649.3e-3,181.1e-3,113.3e-9,113.3e-9,1.255e9,1.005e9
2.249e3,nom,1e-6,720e-9,900e-3,175,,10.16e-6,1e-6,7.895e-6,-1e-6,692.4e-3,181.1e-3,113.3e-9,113.3e-9,947.3e6,1.005e9
2.25e3,nom,1e-6,1e-6,900e-3,175,,9.108e-6,1e-6,7.895e-6,-1e-6,715e-3,181.1e-3,113.3e-9,113.3e-9,630.7e6,1.005e9
2.336e3,nom,1e-6,180e-9,400e-3,175,,10.89e-6,1e-6,7.648e-6,-1e-6,644e-3,-328.6e-3,212.3e-9,212.3e-9,1.29e9,963.4e6
2.337e3,nom,1e-6,360e-9,400e-3,175,,10.89e-6,1e-6,7.648e-6,-1e-6,644e-3,-328.6e-3,212.3e-9,212.3e-9,1.29e9,963.4e6
2.338e3,nom,1e-6,540e-9,400e-3,175,,10.77e-6,1e-6,7.648e-6,-1e-6,664.3e-3,-328.6e-3,212.3e-9,212.3e-9,1.214e9,963.4e6
2.339e3,nom,1e-6,720e-9,400e-3,175,,10.12e-6,1e-6,7.648e-6,-1e-6,700.8e-3,-328.6e-3,212.3e-9,212.3e-9,918.1e6,963.4e6
2.34e3,nom,1e-6,1e-6,400e-3,175,,9.018e-6,1e-6,7.648e-6,-1e-6,719.9e-3,-328.6e-3,212.3e-9,212.3e-9,612.6e6,963.4e6
2.426e3,nom,1e-6,180e-9,1.4,175,,10.74e-6,1e-6,8.02e-6,-1e-6,613.6e-3,687.1e-3,82.72e-9,82.72e-9,1.363e9,1.027e9
2.427e3,nom,1e-6,360e-9,1.4,175,,10.74e-6,1e-6,8.02e-6,-1e-6,613.6e-3,687.1e-3,82.72e-9,82.72e-9,1.363e9,1.027e9
2.428e3,nom,1e-6,540e-9,1.4,175,,10.64e-6,1e-6,8.02e-6,-1e-6,638.3e-3,687.1e-3,82.72e-9,82.72e-9,1.279e9,1.027e9
2.429e3,nom,1e-6,720e-9,1.4,175,,10.13e-6,1e-6,8.02e-6,-1e-6,686.9e-3,687.1e-3,82.72e-9,82.72e-9,964.1e6,1.027e9
2.43e3,nom,1e-6,1e-6,1.4,175,,9.111e-6,1e-6,8.02e-6,-1e-6,712.3e-3,687.1e-3,82.72e-9,82.72e-9,640.6e6,1.027e9
2.516e3,nom,1e-6,180e-9,1.8,175,,10.69e-6,1e-6,8.089e-6,-1e-6,604.5e-3,1.091,69.74e-9,69.74e-9,1.375e9,1.039e9
2.517e3,nom,1e-6,360e-9,1.8,175,,10.69e-6,1e-6,8.089e-6,-1e-6,604.5e-3,1.091,69.74e-9,69.74e-9,1.375e9,1.039e9
2.518e3,nom,1e-6,540e-9,1.8,175,,10.58e-6,1e-6,8.089e-6,-1e-6,630.5e-3,1.091,69.74e-9,69.74e-9,1.287e9,1.039e9
2.519e3,nom,1e-6,720e-9,1.8,175,,10.09e-6,1e-6,8.089e-6,-1e-6,683.2e-3,1.091,69.74e-9,69.74e-9,968.8e6,1.039e9
2.52e3,nom,1e-6,1e-6,1.8,175,,9.107e-6,1e-6,8.089e-6,-1e-6,710.6e-3,1.091,69.74e-9,69.74e-9,643.7e6,1.039e9
2.606e3,nom,2.154e-6,180e-9,900e-3,175,,19.93e-6,2.154e-6,12.07e-6,-2.154e-6,703e-3,65.88e-3,243.4e-9,243.4e-9,2.343e9,1.454e9
2.607e3,nom,2.154e-6,360e-9,900e-3,175,,19.93e-6,2.154e-6,12.07e-6,-2.154e-6,703e-3,65.88e-3,243.4e-9,243.4e-9,2.343e9,1.454e9
2.608e3,nom,2.154e-6,540e-9,900e-3,175,,19.53e-6,2.155e-6,12.07e-6,-2.154e-6,726.8e-3,65.88e-3,243.4e-9,243.4e-9,2.173e9,1.454e9
2.609e3,nom,2.154e-6,720e-9,900e-3,175,,17.55e-6,2.155e-6,12.07e-6,-2.154e-6,776.3e-3,65.88e-3,243.4e-9,243.4e-9,1.551e9,1.454e9
2.61e3,nom,2.154e-6,1e-6,900e-3,175,,14.76e-6,2.154e-6,12.07e-6,-2.154e-6,811.7e-3,65.88e-3,243.4e-9,243.4e-9,969.5e6,1.454e9
2.696e3,nom,2.154e-6,180e-9,400e-3,175,,19.79e-6,2.155e-6,11.46e-6,-2.154e-6,720.4e-3,-448.6e-3,548.1e-9,548.1e-9,2.246e9,1.367e9
2.697e3,nom,2.154e-6,360e-9,400e-3,175,,19.79e-6,2.155e-6,11.46e-6,-2.154e-6,720.4e-3,-448.6e-3,548.1e-9,548.1e-9,2.246e9,1.367e9
2.698e3,nom,2.154e-6,540e-9,400e-3,175,,19.34e-6,2.154e-6,11.46e-6,-2.154e-6,741.9e-3,-448.6e-3,548.1e-9,548.1e-9,2.084e9,1.367e9
2.699e3,nom,2.154e-6,720e-9,400e-3,175,,17.21e-6,2.154e-6,11.46e-6,-2.154e-6,785.7e-3,-448.6e-3,548.1e-9,548.1e-9,1.487e9,1.367e9
2.7e3,nom,2.154e-6,1e-6,400e-3,175,,14.37e-6,2.154e-6,11.46e-6,-2.154e-6,818.3e-3,-448.6e-3,548.1e-9,548.1e-9,928.3e6,1.367e9
2.786e3,nom,2.154e-6,180e-9,1.4,175,,19.8e-6,2.154e-6,12.35e-6,-2.154e-6,690.6e-3,574.1e-3,169.9e-9,169.9e-9,2.397e9,1.497e9
2.787e3,nom,2.154e-6,360e-9,1.4,175,,19.8e-6,2.154e-6,12.35e-6,-2.154e-6,690.6e-3,574.1e-3,169.9e-9,169.9e-9,2.397e9,1.497e9
2.788e3,nom,2.154e-6,540e-9,1.4,175,,19.44e-6,2.154e-6,12.35e-6,-2.154e-6,716.3e-3,574.1e-3,169.9e-9,169.9e-9,2.225e9,1.497e9
2.789e3,nom,2.154e-6,720e-9,1.4,175,,17.58e-6,2.155e-6,12.35e-6,-2.154e-6,770.9e-3,574.1e-3,169.9e-9,169.9e-9,1.589e9,1.497e9
2.79e3,nom,2.154e-6,1e-6,1.4,175,,14.81e-6,2.154e-6,12.35e-6,-2.154e-6,808.8e-3,574.1e-3,169.9e-9,169.9e-9,989.3e6,1.497e9
2.876e3,nom,2.154e-6,180e-9,1.8,175,,19.69e-6,2.154e-6,12.5e-6,-2.154e-6,681.8e-3,979.1e-3,139.8e-9,139.8e-9,2.414e9,1.519e9
2.877e3,nom,2.154e-6,360e-9,1.8,175,,19.69e-6,2.154e-6,12.5e-6,-2.154e-6,681.8e-3,979.1e-3,139.8e-9,139.8e-9,2.414e9,1.519e9
2.878e3,nom,2.154e-6,540e-9,1.8,175,,19.35e-6,2.154e-6,12.5e-6,-2.154e-6,708.9e-3,979.1e-3,139.8e-9,139.8e-9,2.24e9,1.519e9
2.879e3,nom,2.154e-6,720e-9,1.8,175,,17.56e-6,2.155e-6,12.5e-6,-2.154e-6,767.3e-3,979.1e-3,139.8e-9,139.8e-9,1.6e9,1.519e9
2.88e3,nom,2.154e-6,1e-6,1.8,175,,14.82e-6,2.154e-6,12.5e-6,-2.154e-6,807.1e-3,979.1e-3,139.8e-9,139.8e-9,995.9e6,1.519e9
2.966e3,nom,4.642e-6,180e-9,900e-3,175,,33.77e-6,4.642e-6,17.11e-6,-4.642e-6,796.1e-3,-103.4e-3,552.9e-9,552.9e-9,3.773e9,1.971e9
2.967e3,nom,4.642e-6,360e-9,900e-3,175,,33.77e-6,4.642e-6,17.11e-6,-4.642e-6,796.1e-3,-103.4e-3,552.9e-9,552.9e-9,3.773e9,1.971e9
2.968e3,nom,4.642e-6,540e-9,900e-3,175,,32.53e-6,4.642e-6,17.11e-6,-4.642e-6,822.5e-3,-103.4e-3,552.9e-9,552.9e-9,3.438e9,1.971e9
2.969e3,nom,4.642e-6,720e-9,900e-3,175,,27.37e-6,4.642e-6,17.11e-6,-4.642e-6,886.5e-3,-103.4e-3,552.9e-9,552.9e-9,2.302e9,1.971e9
2.97e3,nom,4.642e-6,1e-6,900e-3,175,,21.6e-6,4.642e-6,17.11e-6,-4.642e-6,947.4e-3,-103.4e-3,552.9e-9,552.9e-9,1.357e9,1.971e9
3.056e3,nom,4.642e-6,180e-9,400e-3,175,,32.59e-6,4.642e-6,15.17e-6,-4.642e-6,815.3e-3,-631.7e-3,2.379e-6,2.379e-6,3.534e9,1.727e9
3.057e3,nom,4.642e-6,360e-9,400e-3,175,,32.59e-6,4.642e-6,15.17e-6,-4.642e-6,815.3e-3,-631.7e-3,2.379e-6,2.379e-6,3.534e9,1.727e9
3.058e3,nom,4.642e-6,540e-9,400e-3,175,,31.26e-6,4.642e-6,15.17e-6,-4.642e-6,839.9e-3,-631.7e-3,2.379e-6,2.379e-6,3.217e9,1.727e9
3.059e3,nom,4.642e-6,720e-9,400e-3,175,,25.91e-6,4.642e-6,15.17e-6,-4.642e-6,899.8e-3,-631.7e-3,2.379e-6,2.379e-6,2.133e9,1.727e9
3.06e3,nom,4.642e-6,1e-6,400e-3,175,,19.92e-6,4.642e-6,15.17e-6,-4.642e-6,960.8e-3,-631.7e-3,2.379e-6,2.379e-6,1.223e9,1.727e9
3.146e3,nom,4.642e-6,180e-9,1.4,175,,33.81e-6,4.642e-6,17.65e-6,-4.642e-6,783.8e-3,409.4e-3,363.5e-9,363.5e-9,3.899e9,2.046e9
3.147e3,nom,4.642e-6,360e-9,1.4,175,,33.81e-6,4.642e-6,17.65e-6,-4.642e-6,783.8e-3,409.4e-3,363.5e-9,363.5e-9,3.899e9,2.046e9
3.148e3,nom,4.642e-6,540e-9,1.4,175,,32.64e-6,4.642e-6,17.65e-6,-4.642e-6,812e-3,409.4e-3,363.5e-9,363.5e-9,3.556e9,2.046e9
3.149e3,nom,4.642e-6,720e-9,1.4,175,,27.56e-6,4.642e-6,17.65e-6,-4.642e-6,880.6e-3,409.4e-3,363.5e-9,363.5e-9,2.375e9,2.046e9
3.15e3,nom,4.642e-6,1e-6,1.4,175,,21.74e-6,4.642e-6,17.65e-6,-4.642e-6,943.8e-3,409.4e-3,363.5e-9,363.5e-9,1.392e9,2.046e9
3.236e3,nom,4.642e-6,180e-9,1.8,175,,33.76e-6,4.642e-6,17.93e-6,-4.642e-6,775.5e-3,816.6e-3,290.3e-9,290.3e-9,3.939e9,2.083e9
3.237e3,nom,4.642e-6,360e-9,1.8,175,,33.76e-6,4.642e-6,17.93e-6,-4.642e-6,775.5e-3,816.6e-3,290.3e-9,290.3e-9,3.939e9,2.083e9
3.238e3,nom,4.642e-6,540e-9,1.8,175,,32.62e-6,4.642e-6,17.93e-6,-4.642e-6,805e-3,816.6e-3,290.3e-9,290.3e-9,3.594e9,2.083e9
3.239e3,nom,4.642e-6,720e-9,1.8,175,,27.62e-6,4.642e-6,17.93e-6,-4.642e-6,877e-3,816.6e-3,290.3e-9,290.3e-9,2.4e9,2.083e9
3.24e3,nom,4.642e-6,1e-6,1.8,175,,21.8e-6,4.642e-6,17.93e-6,-4.642e-6,941.9e-3,816.6e-3,290.3e-9,290.3e-9,1.404e9,2.083e9
3.326e3,nom,10e-6,180e-9,900e-3,175,,50.87e-6,10e-6,23.07e-6,-10e-6,921.5e-3,-368e-3,1.387e-6,1.387e-6,5.419e9,2.588e9
3.327e3,nom,10e-6,360e-9,900e-3,175,,50.87e-6,10e-6,23.07e-6,-10e-6,921.5e-3,-368e-3,1.387e-6,1.387e-6,5.419e9,2.588e9
3.328e3,nom,10e-6,540e-9,900e-3,175,,48.09e-6,10e-6,23.07e-6,-10e-6,954.1e-3,-368e-3,1.387e-6,1.387e-6,4.854e9,2.588e9
3.329e3,nom,10e-6,720e-9,900e-3,175,,38.13e-6,10e-6,23.07e-6,-10e-6,1.048,-368e-3,1.387e-6,1.387e-6,3.082e9,2.588e9
3.33e3,nom,10e-6,1e-6,900e-3,175,,29.01e-6,10e-6,23.07e-6,-10e-6,1.157,-368e-3,1.387e-6,1.387e-6,1.768e9,2.588e9
3.416e3,nom,10e-6,180e-9,400e-3,175,,45.58e-6,10e-6,14.99e-6,-10e-6,949.6e-3,-978.5e-3,14.02e-6,14.02e-6,4.692e9,1.613e9
3.417e3,nom,10e-6,360e-9,400e-3,175,,45.58e-6,10e-6,14.99e-6,-10e-6,949.6e-3,-978.5e-3,14.02e-6,14.02e-6,4.692e9,1.613e9
3.418e3,nom,10e-6,540e-9,400e-3,175,,42.58e-6,10e-6,14.99e-6,-10e-6,981.8e-3,-978.5e-3,14.02e-6,14.02e-6,4.15e9,1.613e9
3.419e3,nom,10e-6,720e-9,400e-3,175,,31.84e-6,10e-6,14.99e-6,-10e-6,1.08,-978.5e-3,14.02e-6,14.02e-6,2.452e9,1.613e9
3.42e3,nom,10e-6,1e-6,400e-3,175,,21.74e-6,10e-6,14.99e-6,-10e-6,1.211,-978.5e-3,14.02e-6,14.02e-6,1.213e9,1.613e9
3.506e3,nom,10e-6,180e-9,1.4,175,,51.51e-6,10e-6,24.11e-6,-10e-6,908.4e-3,154.4e-3,826.7e-9,826.7e-9,5.672e9,2.718e9
3.507e3,nom,10e-6,360e-9,1.4,175,,51.51e-6,10e-6,24.11e-6,-10e-6,908.4e-3,154.4e-3,826.7e-9,826.7e-9,5.672e9,2.718e9
3.508e3,nom,10e-6,540e-9,1.4,175,,48.73e-6,10e-6,24.11e-6,-10e-6,942.5e-3,154.4e-3,826.7e-9,826.7e-9,5.075e9,2.718e9
3.509e3,nom,10e-6,720e-9,1.4,175,,38.64e-6,10e-6,24.11e-6,-10e-6,1.041,154.4e-3,826.7e-9,826.7e-9,3.198e9,2.718e9
3.51e3,nom,10e-6,1e-6,1.4,175,,29.38e-6,10e-6,24.11e-6,-10e-6,1.152,154.4e-3,826.7e-9,826.7e-9,1.819e9,2.718e9
3.596e3,nom,10e-6,180e-9,1.8,175,,51.71e-6,10e-6,24.6e-6,-10e-6,899.9e-3,566.2e-3,634.4e-9,634.4e-9,5.764e9,2.781e9
3.597e3,nom,10e-6,360e-9,1.8,175,,51.71e-6,10e-6,24.6e-6,-10e-6,899.9e-3,566.2e-3,634.4e-9,634.4e-9,5.764e9,2.781e9
3.598e3,nom,10e-6,540e-9,1.8,175,,48.94e-6,10e-6,24.6e-6,-10e-6,935.1e-3,566.2e-3,634.4e-9,634.4e-9,5.157e9,2.781e9
3.599e3,nom,10e-6,720e-9,1.8,175,,38.81e-6,10e-6,24.6e-6,-10e-6,1.036,566.2e-3,634.4e-9,634.4e-9,3.246e9,2.781e9
3.6e3,nom,10e-6,1e-6,1.8,175,,29.49e-6,10e-6,24.6e-6,-10e-6,1.149,566.2e-3,634.4e-9,634.4e-9,1.842e9,2.781e9
3.686e3,nom,21.54e-6,180e-9,900e-3,175,,66.92e-6,21.54e-6,28.93e-6,-21.54e-6,1.114,-804.5e-3,4.747e-6,4.747e-6,6.875e9,3.197e9
3.687e3,nom,21.54e-6,360e-9,900e-3,175,,66.92e-6,21.54e-6,28.93e-6,-21.54e-6,1.114,-804.5e-3,4.747e-6,4.747e-6,6.875e9,3.197e9
3.688e3,nom,21.54e-6,540e-9,900e-3,175,,62.48e-6,21.54e-6,28.93e-6,-21.54e-6,1.16,-804.5e-3,4.747e-6,4.747e-6,6.098e9,3.197e9
3.689e3,nom,21.54e-6,720e-9,900e-3,175,,48.23e-6,21.54e-6,28.93e-6,-21.54e-6,1.312,-804.5e-3,4.747e-6,4.747e-6,3.799e9,3.197e9
3.69e3,nom,21.54e-6,1e-6,900e-3,175,,36.38e-6,21.54e-6,28.93e-6,-21.54e-6,1.506,-804.5e-3,4.747e-6,4.747e-6,2.167e9,3.197e9
3.776e3,nom,21.54e-6,180e-9,400e-3,175,,48.09e-6,21.54e-6,11.68e-6,-21.54e-6,1.189,-1.852,43.76e-6,43.76e-6,4.394e9,1.145e9
3.777e3,nom,21.54e-6,360e-9,400e-3,175,,48.09e-6,21.54e-6,11.68e-6,-21.54e-6,1.189,-1.852,43.76e-6,43.76e-6,4.394e9,1.145e9
3.778e3,nom,21.54e-6,540e-9,400e-3,175,,43.46e-6,21.54e-6,11.68e-6,-21.54e-6,1.243,-1.852,43.76e-6,43.76e-6,3.736e9,1.145e9
3.779e3,nom,21.54e-6,720e-9,400e-3,175,,29.3e-6,21.54e-6,11.68e-6,-21.54e-6,1.452,-1.852,43.76e-6,43.76e-6,1.967e9,1.145e9
3.78e3,nom,21.54e-6,1e-6,400e-3,175,,18.47e-6,21.54e-6,11.68e-6,-21.54e-6,1.783,-1.852,43.76e-6,43.76e-6,917.3e6,1.145e9
3.866e3,nom,21.54e-6,180e-9,1.4,175,,68.65e-6,21.54e-6,31.74e-6,-21.54e-6,1.098,-255.6e-3,2.089e-6,2.089e-6,7.265e9,3.519e9
3.867e3,nom,21.54e-6,360e-9,1.4,175,,68.65e-6,21.54e-6,31.74e-6,-21.54e-6,1.098,-255.6e-3,2.089e-6,2.089e-6,7.265e9,3.519e9
3.868e3,nom,21.54e-6,540e-9,1.4,175,,64.11e-6,21.54e-6,31.74e-6,-21.54e-6,1.144,-255.6e-3,2.089e-6,2.089e-6,6.424e9,3.519e9
3.869e3,nom,21.54e-6,720e-9,1.4,175,,49.58e-6,21.54e-6,31.74e-6,-21.54e-6,1.3,-255.6e-3,2.089e-6,2.089e-6,3.964e9,3.519e9
3.87e3,nom,21.54e-6,1e-6,1.4,175,,37.87e-6,21.54e-6,31.74e-6,-21.54e-6,1.492,-255.6e-3,2.089e-6,2.089e-6,2.277e9,3.519e9
3.956e3,nom,21.54e-6,180e-9,1.8,175,,69.22e-6,21.54e-6,32.7e-6,-21.54e-6,1.088,166.2e-3,1.499e-6,1.499e-6,7.439e9,3.641e9
3.957e3,nom,21.54e-6,360e-9,1.8,175,,69.22e-6,21.54e-6,32.7e-6,-21.54e-6,1.088,166.2e-3,1.499e-6,1.499e-6,7.439e9,3.641e9
3.958e3,nom,21.54e-6,540e-9,1.8,175,,64.63e-6,21.54e-6,32.7e-6,-21.54e-6,1.136,166.2e-3,1.499e-6,1.499e-6,6.578e9,3.641e9
3.959e3,nom,21.54e-6,720e-9,1.8,175,,49.92e-6,21.54e-6,32.7e-6,-21.54e-6,1.294,166.2e-3,1.499e-6,1.499e-6,4.059e9,3.641e9
3.96e3,nom,21.54e-6,1e-6,1.8,175,,38.11e-6,21.55e-6,32.7e-6,-21.54e-6,1.488,166.2e-3,1.499e-6,1.499e-6,2.325e9,3.641e9
4.046e3,nom,46.42e-6,180e-9,900e-3,175,,77.32e-6,46.42e-6,25.34e-6,-46.42e-6,1.453,-1.698,30.34e-6,30.34e-6,7.706e9,2.643e9
4.047e3,nom,46.42e-6,360e-9,900e-3,175,,77.32e-6,46.42e-6,25.34e-6,-46.42e-6,1.453,-1.698,30.34e-6,30.34e-6,7.706e9,2.643e9
4.048e3,nom,46.42e-6,540e-9,900e-3,175,,71.72e-6,46.42e-6,25.34e-6,-46.42e-6,1.524,-1.698,30.34e-6,30.34e-6,6.78e9,2.643e9
4.049e3,nom,46.42e-6,720e-9,900e-3,175,,53.16e-6,46.42e-6,25.34e-6,-46.42e-6,1.791,-1.698,30.34e-6,30.34e-6,3.967e9,2.643e9
4.05e3,nom,46.42e-6,1e-6,900e-3,175,,35.91e-6,46.42e-6,25.34e-6,-46.42e-6,2.17,-1.698,30.34e-6,30.34e-6,1.914e9,2.643e9
4.136e3,nom,46.42e-6,180e-9,400e-3,175,,37.17e-6,46.42e-6,7.689e-6,-46.41e-6,1.774,-4.565,108.3e-6,108.3e-6,3.048e9,732e6
4.137e3,nom,46.42e-6,360e-9,400e-3,175,,37.17e-6,46.42e-6,7.689e-6,-46.41e-6,1.774,-4.565,108.3e-6,108.3e-6,3.048e9,732e6
4.138e3,nom,46.42e-6,540e-9,400e-3,175,,32.91e-6,46.42e-6,7.689e-6,-46.41e-6,1.898,-4.565,108.3e-6,108.3e-6,2.566e9,732e6
4.139e3,nom,46.42e-6,720e-9,400e-3,175,,20.64e-6,46.42e-6,7.689e-6,-46.41e-6,2.465,-4.565,108.3e-6,108.3e-6,1.3e9,732e6
4.14e3,nom,46.42e-6,1e-6,400e-3,175,,11.95e-6,46.42e-6,7.689e-6,-46.41e-6,3.468,-4.565,108.3e-6,108.3e-6,570.2e6,732e6
4.226e3,nom,46.42e-6,180e-9,1.4,175,,82.27e-6,46.42e-6,38.87e-6,-46.42e-6,1.423,-948.7e-3,6.897e-6,6.897e-6,8.367e9,4.265e9
4.227e3,nom,46.42e-6,360e-9,1.4,175,,82.27e-6,46.42e-6,38.87e-6,-46.42e-6,1.423,-948.7e-3,6.897e-6,6.897e-6,8.367e9,4.265e9
4.228e3,nom,46.42e-6,540e-9,1.4,175,,76.85e-6,46.42e-6,38.87e-6,-46.42e-6,1.493,-948.7e-3,6.897e-6,6.897e-6,7.414e9,4.265e9
4.229e3,nom,46.42e-6,720e-9,1.4,175,,60.03e-6,46.42e-6,38.87e-6,-46.42e-6,1.748,-948.7e-3,6.897e-6,6.897e-6,4.675e9,4.265e9
4.23e3,nom,46.42e-6,1e-6,1.4,175,,46.42e-6,46.42e-6,38.87e-6,-46.42e-6,2.075,-948.7e-3,6.897e-6,6.897e-6,2.741e9,4.265e9
4.316e3,nom,46.42e-6,180e-9,1.8,175,,83.32e-6,46.42e-6,41.56e-6,-46.42e-6,1.41,-496.6e-3,4.127e-6,4.127e-6,8.693e9,4.567e9
4.317e3,nom,46.42e-6,360e-9,1.8,175,,83.32e-6,46.42e-6,41.56e-6,-46.42e-6,1.41,-496.6e-3,4.127e-6,4.127e-6,8.693e9,4.567e9
4.318e3,nom,46.42e-6,540e-9,1.8,175,,77.83e-6,46.42e-6,41.56e-6,-46.42e-6,1.481,-496.6e-3,4.127e-6,4.127e-6,7.691e9,4.567e9
4.319e3,nom,46.42e-6,720e-9,1.8,175,,60.86e-6,46.42e-6,41.56e-6,-46.42e-6,1.738,-496.6e-3,4.127e-6,4.127e-6,4.791e9,4.567e9
