Point,Corner,Vds,Vgs,temperature,Pass/Fail,gm_n,gm_p,ids_n,ids_p,rds_n,rds_p
1,C3_1,0,62.07e-3,85,,0,0,0,-0,inf,inf
1,C3_2,0,124.1e-3,85,,0,0,0,-0,inf,inf
1,C3_3,0,186.2e-3,85,,0,0,0,-0,inf,inf
1,C3_4,0,248.3e-3,85,,0,0,0,-0,inf,inf
1,C3_5,0,310.3e-3,85,,0,0,0,-0,inf,inf
1,C3_6,0,372.4e-3,85,,0,0,0,-0,inf,inf
1,C3_7,0,434.5e-3,85,,0,0,0,-0,inf,inf
1,C3_8,0,496.6e-3,85,,0,0,0,-0,inf,inf
1,C3_9,0,558.6e-3,85,,0,0,0,-0,inf,inf
1,C3_10,0,620.7e-3,85,,0,0,0,-0,inf,inf
1,C3_11,0,682.8e-3,85,,0,0,0,-0,inf,inf
1,C3_12,0,744.8e-3,85,,0,0,0,-0,inf,inf
1,C3_13,0,806.9e-3,85,,0,0,0,-0,inf,inf
1,C3_14,0,869e-3,85,,0,0,0,-0,inf,inf
1,C3_15,0,931e-3,85,,0,0,0,-0,inf,inf
1,C3_16,0,993.1e-3,85,,0,0,0,-0,inf,inf
1,C3_17,0,1.055,85,,0,0,0,-0,inf,inf
1,C3_18,0,1.117,85,,0,0,0,-0,inf,inf
1,C3_19,0,1.179,85,,0,0,0,-0,inf,inf
1,C3_20,0,1.241,85,,0,0,0,-0,inf,inf
1,C3_21,0,1.303,85,,0,0,0,-0,inf,inf
1,C3_22,0,1.366,85,,0,0,0,-0,inf,inf
1,C3_23,0,1.428,85,,0,0,0,-0,inf,inf
1,C3_24,0,1.49,85,,0,0,0,-0,inf,inf
1,C3_25,0,1.552,85,,0,0,0,-0,inf,inf
1,C3_26,0,1.614,85,,0,0,0,-0,inf,inf
1,C3_27,0,1.676,85,,0,0,0,-0,inf,inf
1,C3_28,0,1.738,85,,0,0,0,-0,inf,inf
1,C3_29,0,1.8,85,,0,0,0,-0,inf,inf
1,C3_30,900e-3,0,85,,902.4e-12,125.8e-6,34.92e-12,-41.97e-6,25.77e9,21.45e3
1,C3_31,900e-3,62.07e-3,85,,4.439e-9,115.4e-6,172.9e-12,-34.48e-6,5.206e9,26.1e3
1,C3_32,900e-3,124.1e-3,85,,21.34e-9,104.7e-6,842.9e-12,-27.65e-6,1.068e9,32.55e3
1,C3_33,900e-3,186.2e-3,85,,98.01e-9,93.52e-6,3.981e-9,-21.5e-6,226.1e6,41.87e3
1,C3_34,900e-3,248.3e-3,85,,415.8e-9,81.91e-6,17.74e-9,-16.05e-6,50.74e6,56.08e3
1,C3_35,900e-3,310.3e-3,85,,1.584e-6,69.74e-6,72.48e-9,-11.34e-6,12.42e6,79.37e3
1,C3_36,900e-3,372.4e-3,85,,5.211e-6,56.74e-6,264.5e-9,-7.409e-6,3.403e6,121.5e3
1,C3_37,900e-3,434.5e-3,85,,13.45e-6,42.63e-6,816.7e-9,-4.319e-6,1.102e6,208.4e3
1,C3_38,900e-3,496.6e-3,85,,26.07e-6,27.73e-6,2.026e-6,-2.135e-6,444.1e3,421.6e3
1,C3_39,900e-3,558.6e-3,85,,40.45e-6,14.24e-6,4.089e-6,-848.8e-9,220.1e3,1.06e6
1,C3_40,900e-3,620.7e-3,85,,54.49e-6,5.409e-6,7.039e-6,-268.5e-9,127.9e3,3.353e6
1,C3_41,900e-3,682.8e-3,85,,67.45e-6,1.6e-6,10.83e-6,-71.25e-9,83.11e3,12.63e6
1,C3_42,900e-3,744.8e-3,85,,79.28e-6,405e-9,15.39e-6,-16.67e-9,58.49e3,54e6
1,C3_43,900e-3,806.9e-3,85,,90.06e-6,90.5e-9,20.65e-6,-3.519e-9,43.59e3,255.7e6
1,C3_44,900e-3,869e-3,85,,99.85e-6,18.4e-9,26.54e-6,-693e-12,33.91e3,1.299e9
1,C3_45,900e-3,931e-3,85,,108.7e-6,3.544e-9,33.02e-6,-131.4e-12,27.26e3,6.848e9
1,C3_46,900e-3,993.1e-3,85,,116.6e-6,664.9e-12,40.01e-6,-24.49e-12,22.49e3,36.75e9
1,C3_47,900e-3,1.055,85,,123.6e-6,123.3e-12,47.47e-6,-4.526e-12,18.96e3,198.8e9
1,C3_48,900e-3,1.117,85,,129.8e-6,22.74e-12,55.34e-6,-833.8e-15,16.26e3,1.079e12
1,C3_49,900e-3,1.179,85,,135.1e-6,4.185e-12,63.56e-6,-153.4e-15,14.16e3,5.868e12
1,C3_50,900e-3,1.241,85,,139.5e-6,769.5e-15,72.08e-6,-28.2e-15,12.49e3,31.92e12
1,C3_51,900e-3,1.303,85,,143.1e-6,141.4e-15,80.85e-6,-5.182e-15,11.13e3,173.7e12
1,C3_52,900e-3,1.366,85,,145.9e-6,25.99e-15,89.82e-6,-952.3e-18,10.02e3,945.1e12
1,C3_53,900e-3,1.428,85,,147.8e-6,4.776e-15,98.93e-6,-175e-18,9.097e3,5.143e15
1,C3_54,900e-3,1.49,85,,148.7e-6,877.7e-18,108.1e-6,-32.16e-18,8.323e3,27.99e15
1,C3_55,900e-3,1.552,85,,148.7e-6,161.3e-18,117.4e-6,-5.909e-18,7.668e3,152.3e15
1,C3_56,900e-3,1.614,85,,147.5e-6,29.63e-18,126.6e-6,-1.086e-18,7.111e3,828.9e15
1,C3_57,900e-3,1.676,85,,145.1e-6,5.445e-18,135.6e-6,-199.5e-21,6.635e3,4.511e18
1,C3_58,900e-3,1.738,85,,141.4e-6,1.001e-18,144.5e-6,-36.66e-21,6.227e3,24.55e18
1,C3_59,900e-3,1.8,85,,136.7e-6,183.9e-21,153.2e-6,-6.736e-21,5.876e3,133.6e18
1,C3_60,1.8,0,85,,983.8e-12,256.3e-6,38.08e-12,-222.8e-6,47.27e9,8.078e3
1,C3_61,1.8,62.07e-3,85,,4.836e-9,249.8e-6,188.4e-12,-207.1e-6,9.553e9,8.69e3
1,C3_62,1.8,124.1e-3,85,,23.22e-9,242.9e-6,917.8e-12,-191.8e-6,1.961e9,9.383e3
1,C3_63,1.8,186.2e-3,85,,106.4e-9,235.7e-6,4.326e-9,-177e-6,416e6,10.17e3
1,C3_64,1.8,248.3e-3,85,,449.2e-9,228.1e-6,19.21e-9,-162.6e-6,93.68e6,11.07e3
1,C3_65,1.8,310.3e-3,85,,1.7e-6,220.3e-6,78.13e-9,-148.7e-6,23.04e6,12.11e3
1,C3_66,1.8,372.4e-3,85,,5.535e-6,212.2e-6,283e-9,-135.3e-6,6.36e6,13.31e3
1,C3_67,1.8,434.5e-3,85,,14.09e-6,203.8e-6,865e-9,-122.4e-6,2.081e6,14.71e3
1,C3_68,1.8,496.6e-3,85,,27.01e-6,195.1e-6,2.124e-6,-110e-6,847.4e3,16.37e3
1,C3_69,1.8,558.6e-3,85,,41.59e-6,186.1e-6,4.251e-6,-98.14e-6,423.4e3,18.34e3
1,C3_70,1.8,620.7e-3,85,,55.8e-6,176.8e-6,7.278e-6,-86.88e-6,247.3e3,20.72e3
1,C3_71,1.8,682.8e-3,85,,68.93e-6,167.3e-6,11.15e-6,-76.2e-6,161.4e3,23.62e3
1,C3_72,1.8,744.8e-3,85,,80.95e-6,157.4e-6,15.81e-6,-66.12e-6,113.9e3,27.22e3
1,C3_73,1.8,806.9e-3,85,,91.93e-6,147.2e-6,21.18e-6,-56.67e-6,84.99e3,31.76e3
1,C3_74,1.8,869e-3,85,,101.9e-6,136.6e-6,27.2e-6,-47.86e-6,66.18e3,37.61e3
1,C3_75,1.8,931e-3,85,,111e-6,125.8e-6,33.81e-6,-39.72e-6,53.24e3,45.32e3
1,C3_76,1.8,993.1e-3,85,,119.2e-6,114.6e-6,40.96e-6,-32.26e-6,43.94e3,55.8e3
1,C3_77,1.8,1.055,85,,126.6e-6,103.1e-6,48.59e-6,-25.5e-6,37.04e3,70.59e3
1,C3_78,1.8,1.117,85,,133.1e-6,91.18e-6,56.66e-6,-19.47e-6,31.77e3,92.45e3
1,C3_79,1.8,1.179,85,,138.9e-6,78.83e-6,65.1e-6,-14.19e-6,27.65e3,126.8e3
1,C3_80,1.8,1.241,85,,143.9e-6,65.83e-6,73.87e-6,-9.699e-6,24.37e3,185.6e3
1,C3_81,1.8,1.303,85,,148.2e-6,51.86e-6,82.94e-6,-6.04e-6,21.7e3,298e3
1,C3_82,1.8,1.366,85,,151.8e-6,36.78e-6,92.25e-6,-3.285e-6,19.51e3,548e3
1,C3_83,1.8,1.428,85,,154.9e-6,21.68e-6,101.8e-6,-1.477e-6,17.69e3,1.218e6
1,C3_84,1.8,1.49,85,,157.3e-6,9.716e-6,111.5e-6,-528.5e-9,16.15e3,3.406e6
1,C3_85,1.8,1.552,85,,159.2e-6,3.263e-6,121.3e-6,-153.7e-9,14.84e3,11.71e6
1,C3_86,1.8,1.614,85,,160.7e-6,897.1e-9,131.2e-6,-38.47e-9,13.72e3,46.79e6
1,C3_87,1.8,1.676,85,,161.6e-6,214.2e-9,141.2e-6,-8.558e-9,12.75e3,210.3e6
1,C3_88,1.8,1.738,85,,162.2e-6,45.57e-9,151.3e-6,-1.741e-9,11.9e3,1.034e9
1,C3_89,1.8,1.8,85,,162.4e-6,8.99e-9,161.3e-6,-335.6e-12,11.16e3,5.363e9
1,C4_0,0,0,175,,0,0,0,-0,inf,inf
1,C4_1,0,62.07e-3,175,,0,0,0,-0,inf,inf
1,C4_2,0,124.1e-3,175,,0,0,0,-0,inf,inf
1,C4_3,0,186.2e-3,175,,0,0,0,-0,inf,inf
1,C4_4,0,248.3e-3,175,,0,0,0,-0,inf,inf
1,C4_5,0,310.3e-3,175,,0,0,0,-0,inf,inf
1,C4_6,0,372.4e-3,175,,0,0,0,-0,inf,inf
1,C4_7,0,434.5e-3,175,,0,0,0,-0,inf,inf
1,C4_8,0,496.6e-3,175,,0,0,0,-0,inf,inf
1,C4_9,0,558.6e-3,175,,0,0,0,-0,inf,inf
1,C4_10,0,620.7e-3,175,,0,0,0,-0,inf,inf
1,C4_11,0,682.8e-3,175,,0,0,0,-0,inf,inf
1,C4_12,0,744.8e-3,175,,0,0,0,-0,inf,inf
1,C4_13,0,806.9e-3,175,,0,0,0,-0,inf,inf
1,C4_14,0,869e-3,175,,0,0,0,-0,inf,inf
1,C4_15,0,931e-3,175,,0,0,0,-0,inf,inf
1,C4_16,0,993.1e-3,175,,0,0,0,-0,inf,inf
1,C4_17,0,1.055,175,,0,0,0,-0,inf,inf
1,C4_18,0,1.117,175,,0,0,0,-0,inf,inf
1,C4_19,0,1.179,175,,0,0,0,-0,inf,inf
1,C4_20,0,1.241,175,,0,0,0,-0,inf,inf
1,C4_21,0,1.303,175,,0,0,0,-0,inf,inf
1,C4_22,0,1.366,175,,0,0,0,-0,inf,inf
1,C4_23,0,1.428,175,,0,0,0,-0,inf,inf
1,C4_24,0,1.49,175,,0,0,0,-0,inf,inf
1,C4_25,0,1.552,175,,0,0,0,-0,inf,inf
1,C4_26,0,1.614,175,,0,0,0,-0,inf,inf
1,C4_27,0,1.676,175,,0,0,0,-0,inf,inf
1,C4_28,0,1.738,175,,0,0,0,-0,inf,inf
1,C4_29,0,1.8,175,,0,0,0,-0,inf,inf
1,C4_30,900e-3,0,175,,11.19e-9,107.6e-6,549.4e-12,-40.63e-6,1.638e9,22.15e3
1,C4_31,900e-3,62.07e-3,175,,38.7e-9,99.81e-6,1.929e-9,-34.2e-6,466.7e6,26.32e3
1,C4_32,900e-3,124.1e-3,175,,129.3e-9,91.87e-6,6.607e-9,-28.25e-6,136.2e6,31.86e3
1,C4_33,900e-3,186.2e-3,175,,412.5e-9,83.76e-6,21.82e-9,-22.8e-6,41.24e6,39.48e3
1,C4_34,900e-3,248.3e-3,175,,1.246e-6,75.43e-6,68.84e-9,-17.85e-6,13.07e6,50.41e3
1,C4_35,900e-3,310.3e-3,175,,3.501e-6,66.76e-6,205.4e-9,-13.44e-6,4.382e6,66.97e3
1,C4_36,900e-3,372.4e-3,175,,8.558e-6,57.49e-6,562e-9,-9.579e-6,1.602e6,93.95e3
1,C4_37,900e-3,434.5e-3,175,,16.94e-6,47.19e-6,1.338e-6,-6.324e-6,672.5e3,142.3e3
1,C4_38,900e-3,496.6e-3,175,,27.16e-6,35.58e-6,2.703e-6,-3.749e-6,333e3,240.1e3
1,C4_39,900e-3,558.6e-3,175,,37.27e-6,23.26e-6,4.706e-6,-1.923e-6,191.2e3,467.9e3
1,C4_40,900e-3,620.7e-3,175,,46.43e-6,12.37e-6,7.309e-6,-832.6e-9,123.1e3,1.081e6
1,C4_41,900e-3,682.8e-3,175,,54.62e-6,5.247e-6,10.45e-6,-308.1e-9,86.13e3,2.921e6
1,C4_42,900e-3,744.8e-3,175,,62.05e-6,1.882e-6,14.07e-6,-102.3e-9,63.95e3,8.795e6
1,C4_43,900e-3,806.9e-3,175,,68.9e-6,614.2e-9,18.14e-6,-31.64e-9,49.62e3,28.45e6
1,C4_44,900e-3,869e-3,175,,75.24e-6,187e-9,22.61e-6,-9.217e-9,39.8e3,97.65e6
1,C4_45,900e-3,931e-3,175,,81.12e-6,53.61e-9,27.47e-6,-2.56e-9,32.77e3,351.5e6
1,C4_46,900e-3,993.1e-3,175,,86.52e-6,14.69e-9,32.67e-6,-688.7e-12,27.55e3,1.307e9
1,C4_47,900e-3,1.055,175,,91.46e-6,3.919e-9,38.2e-6,-181.7e-12,23.56e3,4.952e9
1,C4_48,900e-3,1.117,175,,95.91e-6,1.029e-9,44.01e-6,-47.46e-12,20.45e3,18.96e9
1,C4_49,900e-3,1.179,175,,99.87e-6,268.1e-12,50.09e-6,-12.33e-12,17.97e3,73.01e9
1,C4_50,900e-3,1.241,175,,103.3e-6,69.53e-12,56.4e-6,-3.192e-12,15.96e3,281.9e9
1,C4_51,900e-3,1.303,175,,106.2e-6,18e-12,62.9e-6,-825.6e-15,14.31e3,1.09e12
1,C4_52,900e-3,1.366,175,,108.5e-6,4.652e-12,69.56e-6,-213.3e-15,12.94e3,4.218e12
1,C4_53,900e-3,1.428,175,,110.1e-6,1.202e-12,76.35e-6,-55.11e-15,11.79e3,16.33e12
1,C4_54,900e-3,1.49,175,,110.9e-6,310.5e-15,83.21e-6,-14.23e-15,10.82e3,63.23e12
1,C4_55,900e-3,1.552,175,,110.9e-6,80.18e-15,90.1e-6,-3.676e-15,9.989e3,244.8e12
1,C4_56,900e-3,1.614,175,,109.8e-6,20.71e-15,96.95e-6,-949.2e-18,9.283e3,948.1e12
1,C4_57,900e-3,1.676,175,,108e-6,5.347e-15,103.7e-6,-245.1e-18,8.678e3,3.672e15
1,C4_58,900e-3,1.738,175,,105.4e-6,1.381e-15,110.3e-6,-63.3e-18,8.157e3,14.22e15
1,C4_59,900e-3,1.8,175,,102.4e-6,356.5e-18,116.8e-6,-16.34e-18,7.707e3,55.06e15
1,C4_60,1.8,0,175,,12.16e-9,230.4e-6,597.3e-12,-197.4e-6,3.014e9,9.121e3
1,C4_61,1.8,62.07e-3,175,,41.99e-9,222.6e-6,2.095e-9,-183.3e-6,859.3e6,9.82e3
1,C4_62,1.8,124.1e-3,175,,140e-9,214.7e-6,7.164e-9,-169.7e-6,251.3e6,10.61e3
1,C4_63,1.8,186.2e-3,175,,445.2e-9,206.7e-6,23.61e-9,-156.6e-6,76.24e6,11.49e3
1,C4_64,1.8,248.3e-3,175,,1.339e-6,198.7e-6,74.24e-9,-144.1e-6,24.25e6,12.49e3
1,C4_65,1.8,310.3e-3,175,,3.738e-6,190.6e-6,220.5e-9,-132e-6,8.163e6,13.64e3
1,C4_66,1.8,372.4e-3,175,,9.039e-6,182.6e-6,598.9e-9,-120.4e-6,3.005e6,14.95e3
1,C4_67,1.8,434.5e-3,175,,17.68e-6,174.5e-6,1.413e-6,-109.3e-6,1.274e6,16.46e3
1,C4_68,1.8,496.6e-3,175,,28.07e-6,166.3e-6,2.83e-6,-98.75e-6,636.1e3,18.23e3
1,C4_69,1.8,558.6e-3,175,,38.3e-6,158.2e-6,4.893e-6,-88.68e-6,367.9e3,20.3e3
1,C4_70,1.8,620.7e-3,175,,47.56e-6,150e-6,7.563e-6,-79.12e-6,238e3,22.75e3
1,C4_71,1.8,682.8e-3,175,,55.86e-6,141.8e-6,10.78e-6,-70.06e-6,167e3,25.69e3
1,C4_72,1.8,744.8e-3,175,,63.44e-6,133.6e-6,14.48e-6,-61.51e-6,124.3e3,29.26e3
1,C4_73,1.8,806.9e-3,175,,70.45e-6,125.3e-6,18.64e-6,-53.48e-6,96.58e3,33.66e3
1,C4_74,1.8,869e-3,175,,76.98e-6,117e-6,23.21e-6,-45.96e-6,77.54e3,39.16e3
1,C4_75,1.8,931e-3,175,,83.07e-6,108.6e-6,28.18e-6,-38.97e-6,63.87e3,46.19e3
1,C4_76,1.8,993.1e-3,175,,88.73e-6,100.1e-6,33.52e-6,-32.49e-6,53.71e3,55.4e3
1,C4_77,1.8,1.055,175,,93.96e-6,91.54e-6,39.19e-6,-26.54e-6,45.94e3,67.81e3
1,C4_78,1.8,1.117,175,,98.79e-6,82.87e-6,45.17e-6,-21.13e-6,39.85e3,85.18e3
1,C4_79,1.8,1.179,175,,103.2e-6,73.99e-6,51.44e-6,-16.26e-6,34.99e3,110.7e3
1,C4_80,1.8,1.241,175,,107.2e-6,64.69e-6,57.97e-6,-11.96e-6,31.05e3,150.6e3
1,C4_81,1.8,1.303,175,,110.9e-6,54.61e-6,64.74e-6,-8.248e-6,27.81e3,218.2e3
1,C4_82,1.8,1.366,175,,114.1e-6,43.31e-6,71.72e-6,-5.202e-6,25.1e3,346e3
1,C4_83,1.8,1.428,175,,117.1e-6,30.79e-6,78.89e-6,-2.898e-6,22.82e3,621.1e3
1,C4_84,1.8,1.49,175,,119.7e-6,18.41e-6,86.24e-6,-1.378e-6,20.87e3,1.306e6
1,C4_85,1.8,1.552,175,,122e-6,8.815e-6,93.74e-6,-554.2e-9,19.2e3,3.248e6
1,C4_86,1.8,1.614,175,,123.9e-6,3.439e-6,101.4e-6,-194.7e-9,17.76e3,9.247e6
1,C4_87,1.8,1.676,175,,125.7e-6,1.179e-6,109.1e-6,-62.59e-9,16.5e3,28.76e6
1,C4_88,1.8,1.738,175,,127.1e-6,373.5e-9,117e-6,-18.83e-9,15.39e3,95.59e6
1,C4_89,1.8,1.8,175,,128.3e-6,110.5e-9,124.9e-6,-5.357e-9,14.41e3,336e6
2,nom,900e-3,900e-3,27,,126.9e-6,695.6e-12,33.39e-6,-21.25e-12,26.95e3,42.35e9
2,C0_0,0,0,-50,,0,0,0,-0,inf,inf
2,C0_1,0,62.07e-3,-50,,0,0,0,-0,inf,inf
2,C0_2,0,124.1e-3,-50,,0,0,0,-0,inf,inf
2,C0_3,0,186.2e-3,-50,,0,0,0,-0,inf,inf
2,C0_4,0,248.3e-3,-50,,0,0,0,-0,inf,inf
2,C0_5,0,310.3e-3,-50,,0,0,0,-0,inf,inf
2,C0_6,0,372.4e-3,-50,,0,0,0,-0,inf,inf
2,C0_7,0,434.5e-3,-50,,0,0,0,-0,inf,inf
2,C0_8,0,496.6e-3,-50,,0,0,0,-0,inf,inf
2,C0_9,0,558.6e-3,-50,,0,0,0,-0,inf,inf
2,C0_10,0,620.7e-3,-50,,0,0,0,-0,inf,inf
2,C0_11,0,682.8e-3,-50,,0,0,0,-0,inf,inf
2,C0_12,0,744.8e-3,-50,,0,0,0,-0,inf,inf
2,C0_13,0,806.9e-3,-50,,0,0,0,-0,inf,inf
2,C0_14,0,869e-3,-50,,0,0,0,-0,inf,inf
2,C0_15,0,931e-3,-50,,0,0,0,-0,inf,inf
2,C0_16,0,993.1e-3,-50,,0,0,0,-0,inf,inf
2,C0_17,0,1.055,-50,,0,0,0,-0,inf,inf
2,C0_18,0,1.117,-50,,0,0,0,-0,inf,inf
2,C0_19,0,1.179,-50,,0,0,0,-0,inf,inf
2,C0_20,0,1.241,-50,,0,0,0,-0,inf,inf
2,C0_21,0,1.303,-50,,0,0,0,-0,inf,inf
2,C0_22,0,1.366,-50,,0,0,0,-0,inf,inf
2,C0_23,0,1.428,-50,,0,0,0,-0,inf,inf
2,C0_24,0,1.49,-50,,0,0,0,-0,inf,inf
2,C0_25,0,1.552,-50,,0,0,0,-0,inf,inf
2,C0_26,0,1.614,-50,,0,0,0,-0,inf,inf
2,C0_27,0,1.676,-50,,0,0,0,-0,inf,inf
2,C0_28,0,1.738,-50,,0,0,0,-0,inf,inf
2,C0_29,0,1.8,-50,,0,0,0,-0,inf,inf
2,C0_30,900e-3,0,-50,,292.7e-15,173.5e-6,6.941e-15,-47.9e-6,129.7e12,18.79e3
2,C0_31,900e-3,62.07e-3,-50,,4.008e-12,157.1e-6,95.07e-15,-37.63e-6,9.467e12,23.91e3
2,C0_32,900e-3,124.1e-3,-50,,54.75e-12,139.2e-6,1.3e-12,-28.43e-6,692.3e9,31.65e3
2,C0_33,900e-3,186.2e-3,-50,,740.5e-12,120e-6,17.67e-12,-20.38e-6,50.95e9,44.16e3
2,C0_34,900e-3,248.3e-3,-50,,9.628e-9,99.4e-6,233.9e-12,-13.56e-6,3.847e9,66.35e3
2,C0_35,900e-3,310.3e-3,-50,,108.4e-9,77.12e-6,2.815e-9,-8.077e-6,319.8e6,111.4e3
2,C0_36,900e-3,372.4e-3,-50,,845.7e-9,52.95e-6,25.95e-9,-4.031e-6,34.68e6,223.3e3
2,C0_37,900e-3,434.5e-3,-50,,4.221e-6,28.25e-6,160e-9,-1.52e-6,5.624e6,592.1e3
2,C0_38,900e-3,496.6e-3,-50,,15.53e-6,9.719e-6,712.4e-9,-397.1e-9,1.263e6,2.267e6
2,C0_39,900e-3,558.6e-3,-50,,39.85e-6,2.191e-6,2.368e-6,-75.22e-9,380.1e3,11.96e6
2,C0_40,900e-3,620.7e-3,-50,,71.42e-6,363.3e-9,5.81e-6,-10.24e-9,154.9e3,87.88e6
2,C0_41,900e-3,682.8e-3,-50,,101.9e-6,38.43e-9,11.2e-6,-935.3e-12,80.33e3,962.3e6
2,C0_42,900e-3,744.8e-3,-50,,128.6e-6,2.909e-9,18.38e-6,-66.99e-12,48.98e3,13.43e9
2,C0_43,900e-3,806.9e-3,-50,,151.6e-6,194.6e-12,27.09e-6,-4.414e-12,33.23e3,203.9e9
2,C0_44,900e-3,869e-3,-50,,171.4e-6,12.58e-12,37.12e-6,-284.4e-15,24.24e3,3.164e12
2,C0_45,900e-3,931e-3,-50,,188.2e-6,807.1e-15,48.29e-6,-18.23e-15,18.64e3,49.38e12
2,C0_46,900e-3,993.1e-3,-50,,202.3e-6,51.66e-15,60.41e-6,-1.166e-15,14.9e3,771.7e12
2,C0_47,900e-3,1.055,-50,,213.9e-6,3.305e-15,73.34e-6,-74.6e-18,12.27e3,12.06e15
2,C0_48,900e-3,1.117,-50,,223.3e-6,211.4e-18,86.91e-6,-4.772e-18,10.36e3,188.6e15
2,C0_49,900e-3,1.179,-50,,230.6e-6,13.52e-18,101e-6,-305.2e-21,8.911e3,2.949e18
2,C0_50,900e-3,1.241,-50,,236e-6,864.8e-21,115.5e-6,-19.52e-21,7.794e3,46.1e18
2,C0_51,900e-3,1.303,-50,,239.7e-6,55.31e-21,130.2e-6,-1.249e-21,6.91e3,720.8e18
2,C0_52,900e-3,1.366,-50,,241.9e-6,3.538e-21,145.2e-6,-79.87e-24,6.199e3,11.27e21
2,C0_53,900e-3,1.428,-50,,242.7e-6,226.3e-24,160.2e-6,-5.108e-24,5.617e3,176.2e21
2,C0_54,900e-3,1.49,-50,,242.1e-6,14.47e-24,175.3e-6,-326.7e-27,5.135e3,2.754e24
2,C0_55,900e-3,1.552,-50,,240.4e-6,925.8e-27,190.2e-6,-20.9e-27,4.731e3,43.06e24
2,C0_56,900e-3,1.614,-50,,237.5e-6,59.21e-27,205.1e-6,-1.337e-27,4.389e3,673.3e24
2,C0_57,900e-3,1.676,-50,,233.5e-6,3.787e-27,219.7e-6,-85.5e-30,4.097e3,10.53e27
2,C0_58,900e-3,1.738,-50,,228.2e-6,242.2e-30,234e-6,-5.469e-30,3.846e3,164.6e27
2,C0_59,900e-3,1.8,-50,,221.6e-6,15.5e-30,248e-6,-349.8e-33,3.63e3,2.573e30
2,C0_60,1.8,0,-50,,321.6e-15,303e-6,7.627e-15,-282.8e-6,236e12,6.364e3
2,C0_61,1.8,62.07e-3,-50,,4.404e-12,300.6e-6,104.5e-15,-264.1e-6,17.23e12,6.816e3
2,C0_62,1.8,124.1e-3,-50,,60.15e-12,297.4e-6,1.428e-12,-245.5e-6,1.26e12,7.331e3
2,C0_63,1.8,186.2e-3,-50,,813.2e-12,293.5e-6,19.4e-12,-227.2e-6,92.77e9,7.922e3
2,C0_64,1.8,248.3e-3,-50,,10.55e-9,288.9e-6,256.6e-12,-209.1e-6,7.014e9,8.607e3
2,C0_65,1.8,310.3e-3,-50,,118.1e-9,283.4e-6,3.075e-9,-191.4e-6,585.4e6,9.406e3
2,C0_66,1.8,372.4e-3,-50,,908.9e-9,277.1e-6,28.07e-9,-174e-6,64.13e6,10.35e3
2,C0_67,1.8,434.5e-3,-50,,4.473e-6,269.8e-6,170.9e-9,-157e-6,10.54e6,11.46e3
2,C0_68,1.8,496.6e-3,-50,,16.25e-6,261.5e-6,751.7e-9,-140.5e-6,2.395e6,12.81e3
2,C0_69,1.8,558.6e-3,-50,,41.17e-6,252.2e-6,2.471e-6,-124.6e-6,728.5e3,14.45e3
2,C0_70,1.8,620.7e-3,-50,,73.18e-6,241.8e-6,6.009e-6,-109.2e-6,299.5e3,16.48e3
2,C0_71,1.8,682.8e-3,-50,,104e-6,230.3e-6,11.52e-6,-94.58e-6,156.2e3,19.03e3
2,C0_72,1.8,744.8e-3,-50,,131e-6,217.5e-6,18.83e-6,-80.68e-6,95.58e3,22.31e3
2,C0_73,1.8,806.9e-3,-50,,154.3e-6,203.5e-6,27.7e-6,-67.61e-6,64.98e3,26.62e3
2,C0_74,1.8,869e-3,-50,,174.4e-6,188.2e-6,37.91e-6,-55.45e-6,47.48e3,32.46e3
2,C0_75,1.8,931e-3,-50,,191.5e-6,171.6e-6,49.28e-6,-44.28e-6,36.53e3,40.65e3
2,C0_76,1.8,993.1e-3,-50,,206e-6,153.7e-6,61.62e-6,-34.17e-6,29.21e3,52.67e3
2,C0_77,1.8,1.055,-50,,218e-6,134.5e-6,74.78e-6,-25.23e-6,24.07e3,71.36e3
2,C0_78,1.8,1.117,-50,,227.8e-6,113.9e-6,88.62e-6,-17.51e-6,20.31e3,102.8e3
2,C0_79,1.8,1.179,-50,,235.6e-6,91.76e-6,103e-6,-11.12e-6,17.48e3,161.8e3
2,C0_80,1.8,1.241,-50,,241.5e-6,67.86e-6,117.8e-6,-6.159e-6,15.28e3,292.2e3
2,C0_81,1.8,1.303,-50,,245.8e-6,42.26e-6,132.9e-6,-2.737e-6,13.54e3,657.7e3
2,C0_82,1.8,1.366,-50,,248.7e-6,18.71e-6,148.3e-6,-876.1e-9,12.14e3,2.054e6
2,C0_83,1.8,1.428,-50,,250.4e-6,5.212e-6,163.8e-6,-197e-9,10.99e3,9.138e6
2,C0_84,1.8,1.49,-50,,250.9e-6,1.04e-6,179.3e-6,-32.69e-9,10.04e3,55.06e6
2,C0_85,1.8,1.552,-50,,250.5e-6,141.2e-9,194.9e-6,-3.658e-9,9.237e3,492.1e6
2,C0_86,1.8,1.614,-50,,249.3e-6,12.31e-9,210.4e-6,-289.2e-12,8.557e3,6.224e9
2,C0_87,1.8,1.676,-50,,247.4e-6,861.1e-12,225.8e-6,-19.64e-12,7.973e3,91.64e9
2,C0_88,1.8,1.738,-50,,244.9e-6,56.36e-12,241e-6,-1.276e-12,7.468e3,1.411e12
2,C0_89,1.8,1.8,-50,,241.9e-6,3.626e-12,256.1e-6,-81.92e-15,7.027e3,21.97e12
2,C1_0,0,0,0,,0,0,0,-0,inf,inf
